,medallion, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude, fake_pickup_latitude, fake_pickup_longitude,pickup_walking_time, fake_dropoff_latitude, fake_dropoff_longitude,dropoff_walking_time
1680,2010001639,2010-01-01 00:10:03,2010-01-01 00:20:12,1,10.15,1.8,-73.97753900000001,40.776852000000005,-73.95611600000001,40.771801,40.777280,-73.978638,74.0,40.770673,-73.956150,143.0
1681,2010001640,2010-01-01 00:10:03,2010-01-01 00:18:06,2,8.05,1.2,-73.990166,40.737789,-74.00954399999999,40.735313,40.736547,-73.989140,162.0,40.736086,-74.009615,103.0
1682,2010001641,2010-01-01 00:10:03,2010-01-01 00:21:54,1,11.85,2.9,-74.004044,40.738159,-74.013947,40.709648,40.737827,-74.003832,37.0,40.709899,-74.013032,106.0
1683,2010001642,2010-01-01 00:10:04,2010-01-01 00:20:58,1,10.9,2.0,-73.9785,40.724339,-73.995453,40.736977,40.724093,-73.977550,99.0,40.737226,-73.996363,56.0
1684,2010001643,2010-01-01 00:10:04,2010-01-01 00:26:55,3,16.85,2.8,-73.98814399999999,40.732033,-73.996666,40.758324,40.732188,-73.986897,115.0,40.759073,-73.996971,125.0
1685,2010001644,2010-01-01 00:10:04,2010-01-01 00:24:34,4,14.5,1.9,-73.983162,40.755402000000004,-73.98895300000001,40.736607,40.756467,-73.983692,135.0,40.737202,-73.988339,76.0
1686,2010001645,2010-01-01 00:10:04,2010-01-01 00:13:27,1,3.38,0.3,-73.97734799999999,40.752293,-73.977257,40.755028,40.752754,-73.977006,176.0,40.755452,-73.976915,42.0
1687,2010001646,2010-01-01 00:10:04,2010-01-01 00:20:41,1,10.62,5.3,-74.00165600000001,40.707741,-73.95884699999999,40.76384,40.709211,-74.002315,159.0,40.764266,-73.960042,96.0
1688,2010001647,2010-01-01 00:10:04,2010-01-01 00:15:04,1,5.0,1.7,-73.991013,40.750609999999995,-74.005234,40.728455,40.749995,-73.991284,46.0,40.729181,-74.004384,104.0
1689,2010001648,2010-01-01 00:10:04,2010-01-01 00:44:14,1,34.17,4.8,-73.988113,40.740131,-73.971489,40.792460999999996,40.741008,-73.989135,125.0,40.792027,-73.971160,75.0
1690,2010001649,2010-01-01 00:10:05,2010-01-01 00:28:17,1,18.2,5.2,-73.982414,40.725601,-73.976677,40.667107,40.726426,-73.982348,91.0,40.666815,-73.975494,82.0
1691,2010001650,2010-01-01 00:10:05,2010-01-01 00:10:05,1,0.0,1.23,-73.986153,40.751892,-73.990036,40.737198,40.752611,-73.986100,66.0,40.737409,-73.989765,80.0
1692,2010001651,2010-01-01 00:10:05,2010-01-01 00:18:10,2,8.08,1.7,-73.950272,40.795502,-73.970398,40.796455,40.796718,-73.949282,118.0,40.795228,-73.969589,173.0
1693,2010001652,2010-01-01 00:10:05,2010-01-01 00:12:10,1,2.08,0.7,-73.96791800000001,40.792384999999996,-73.974937,40.782841,40.793639,-73.968052,164.0,40.784013,-73.973758,138.0
1694,2010001653,2010-01-01 00:10:05,2010-01-01 00:21:42,2,11.62,1.0,-73.99006700000001,40.761790999999995,-73.995201,40.749752,40.761694,-73.990548,45.0,40.750467,-73.996142,138.0
1695,2010001654,2010-01-01 00:10:06,2010-01-01 00:18:54,2,8.8,1.7,-73.94944,40.780891,-73.966965,40.762684,40.779726,-73.948674,140.0,40.763498,-73.966751,142.0
1696,2010001655,2010-01-01 00:10:06,2010-01-01 00:34:27,4,24.35,2.2,-73.97749300000001,40.763042,-73.99123399999999,40.747085999999996,40.762802,-73.978854,133.0,40.747134,-73.990826,52.0
1697,2010001656,2010-01-01 00:10:06,2010-01-01 00:18:17,1,8.179999999999998,0.0,-73.977058,40.777184000000005,-73.97406,40.790665000000004,40.777591,-73.976074,39.0,40.790728,-73.973194,104.0
1698,2010001657,2010-01-01 00:10:06,2010-01-01 00:13:20,2,3.23,1.0,-73.968285,40.767941,-73.957764,40.779251,40.768812,-73.967699,96.0,40.779707,-73.956417,137.0
1699,2010001658,2010-01-01 00:10:06,2010-01-01 00:34:21,2,24.25,8.4,-73.977104,40.787758000000004,-74.006264,40.709540999999994,40.788403,-73.977065,91.0,40.708285,-74.006345,139.0
1700,2010001659,2010-01-01 00:10:06,2010-01-01 00:10:06,5,0.0,0.19,-73.921661,40.760234999999994,-73.918678,40.758796999999994,40.759717,-73.921486,48.0,40.760061,-73.919400,169.0
1701,2010001660,2010-01-01 00:10:06,2010-01-01 00:16:41,1,6.58,2.0,-73.98748,40.71846,-73.97364,40.743938,40.719149,-73.988496,143.0,40.744439,-73.972323,122.0
1702,2010001661,2010-01-01 00:10:06,2010-01-01 00:39:25,1,29.32,10.6,-73.977097,40.779635999999996,-73.98084300000001,40.657471,40.780636,-73.975618,141.0,40.657426,-73.979494,107.0
1703,2010001662,2010-01-01 00:10:08,2010-01-01 00:10:08,5,0.0,0.85,-73.983414,40.766731,-73.98783900000001,40.775166,40.767402,-73.984199,75.0,40.775718,-73.986919,112.0
1704,2010001663,2010-01-01 00:10:08,2010-01-01 00:30:30,2,20.37,1.4,-73.977211,40.763851,-73.985374,40.747498,40.763819,-73.978204,76.0,40.748162,-73.983904,157.0
1705,2010001664,2010-01-01 00:10:08,2010-01-01 00:16:53,1,6.75,0.7,-73.998871,40.734245,-73.988487,40.731407,40.732876,-74.000223,157.0,40.732025,-73.988601,99.0
1706,2010001665,2010-01-01 00:10:08,2010-01-01 00:23:46,2,13.63,3.9,-73.953018,40.771713,-73.99078399999999,40.730705,40.771946,-73.953283,38.0,40.730901,-73.990989,32.0
1707,2010001666,2010-01-01 00:10:08,2010-01-01 00:10:08,1,0.0,2.8,-73.976135,40.751999,-73.97805,40.721447,40.752294,-73.975118,58.0,40.722559,-73.976733,146.0
1708,2010001667,2010-01-01 00:10:08,2010-01-01 00:14:47,2,4.65,0.9,-73.969765,40.759468,-73.978539,40.750668,40.759206,-73.969582,19.0,40.751753,-73.977124,155.0
1709,2010001668,2010-01-01 00:10:09,2010-01-01 00:23:27,1,13.3,0.8,-73.964577,40.773258,-73.959213,40.780682,40.773174,-73.964446,10.0,40.779876,-73.960051,129.0
1710,2010001669,2010-01-01 00:10:09,2010-01-01 00:10:09,1,0.0,0.71,-73.97036700000001,40.764206,-73.96176899999999,40.764156,40.763840,-73.971571,126.0,40.763020,-73.962348,98.0
1711,2010001670,2010-01-01 00:10:09,2010-01-01 00:10:09,2,0.0,0.36,-73.993134,40.727077,-73.99039499999999,40.731369,40.727716,-73.993108,78.0,40.730085,-73.989711,173.0
1712,2010001671,2010-01-01 00:10:09,2010-01-01 00:29:48,4,19.65,4.0,-73.973373,40.763721000000004,-73.99095200000001,40.717278,40.764540,-73.972427,116.0,40.717353,-73.989825,97.0
1713,2010001672,2010-01-01 00:10:09,2010-01-01 00:32:25,1,22.27,4.3,-74.000359,40.732372,-73.95926700000001,40.781067,40.733138,-74.001648,113.0,40.780890,-73.960526,158.0
1714,2010001673,2010-01-01 00:10:09,2010-01-01 00:18:31,2,8.359999999999998,1.7,-74.00636300000001,40.711971000000005,-73.99086,40.744507,40.710825,-74.005551,159.0,40.743758,-73.992060,130.0
1715,2010000646,2010-01-01 00:10:10,2010-01-01 00:13:41,1,3.52,1.0,-73.99698599999999,40.693954,-73.992378,40.685074,40.692889,-73.996241,168.0,40.685133,-73.992151,9.0
1716,2010001674,2010-01-01 00:10:10,2010-01-01 00:18:18,2,8.13,1.9,-73.992599,40.739616,-73.995316,40.759701,40.739551,-73.992501,8.0,40.760899,-73.995710,123.0
1717,2010001675,2010-01-01 00:10:10,2010-01-01 00:15:27,1,5.28,0.8,-73.99324,40.742172,-73.994362,40.751059999999995,40.743546,-73.993251,136.0,40.750200,-73.993764,153.0
1718,2010001676,2010-01-01 00:10:10,2010-01-01 00:40:46,1,30.6,6.4,-73.99736,40.747009000000006,-73.952324,40.726715000000006,40.747504,-73.996415,117.0,40.726763,-73.953717,113.0
1719,2010001677,2010-01-01 00:10:10,2010-01-01 00:10:10,1,0.0,3.33,-73.95186600000001,40.769268,-73.990791,40.751183000000005,40.768939,-73.950405,107.0,40.752453,-73.989987,157.0
1720,2010001678,2010-01-01 00:10:10,2010-01-01 00:10:10,3,0.0,2.05,-73.97126800000001,40.755581,-73.985664,40.731552,40.755963,-73.972258,111.0,40.731224,-73.985709,58.0
1721,2010001679,2010-01-01 00:10:11,2010-01-01 00:25:54,1,15.72,4.9,-73.988747,40.727127,-73.95405600000001,40.781372,40.727599,-73.988182,52.0,40.780436,-73.953720,118.0
1722,2010001680,2010-01-01 00:10:12,2010-01-01 00:16:14,1,6.03,0.5,-73.98754100000001,40.765339000000004,-73.99227900000001,40.758842,40.765451,-73.987934,20.0,40.759954,-73.992749,156.0
1723,2010001681,2010-01-01 00:10:12,2010-01-01 00:38:42,1,28.5,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,2010001150,2010-01-01 00:10:12,2010-01-01 00:21:55,1,11.72,2.5,-73.97608199999999,40.789004999999996,-73.967484,40.762896999999995,40.788880,-73.976368,19.0,40.764048,-73.966421,153.0
1725,2010001682,2010-01-01 00:10:12,2010-01-01 00:16:55,1,6.72,1.0,-73.97345,40.789776,-73.974121,40.795742,40.789979,-73.973632,50.0,40.795971,-73.972915,146.0
1726,2010001683,2010-01-01 00:10:13,2010-01-01 00:11:33,1,1.33,0.0,-73.985733,40.722157,-73.986336,40.722439,40.722234,-73.986878,106.0,40.721956,-73.984847,104.0
1727,2010001684,2010-01-01 00:10:13,2010-01-01 00:27:23,1,17.17,4.3,-73.95450600000001,40.773205,-73.99556,40.723248,40.773268,-73.953818,67.0,40.723996,-73.994853,122.0
1728,2010001685,2010-01-01 00:10:13,2010-01-01 00:15:00,1,4.78,1.0,-73.990997,40.736176,-73.978561,40.737076,40.734850,-73.992396,144.0,40.736245,-73.978744,85.0
1729,2010001686,2010-01-01 00:10:13,2010-01-01 00:14:03,1,3.83,0.9,-73.970299,40.799301,-73.978806,40.789303000000004,40.799952,-73.971489,141.0,40.789552,-73.977430,126.0
1730,2010001687,2010-01-01 00:10:14,2010-01-01 00:31:11,3,20.95,6.8,-73.97183199999999,40.794823,-73.992424,40.728657,40.793376,-73.972285,150.0,40.729473,-73.991366,86.0
1731,2010001688,2010-01-01 00:10:14,2010-01-01 00:19:55,1,9.68,1.5,-74.009895,40.735828000000005,-73.995064,40.72242,40.735045,-74.010665,147.0,40.721252,-73.994874,120.0
1732,2010001689,2010-01-01 00:10:14,2010-01-01 00:10:14,5,0.0,1.62,-73.98898299999999,40.741318,-73.983414,40.726254,40.740863,-73.987846,91.0,40.726291,-73.983891,46.0
1733,2010001371,2010-01-01 00:10:14,2010-01-01 00:10:14,5,0.0,1.21,-73.951164,40.78233,-73.964348,40.792496,40.782409,-73.952088,89.0,40.792567,-73.965278,64.0
1734,2010001690,2010-01-01 00:10:15,2010-01-01 00:13:07,1,2.87,0.5,-73.98655699999999,40.740086,-73.979851,40.744797,40.738922,-73.987403,113.0,40.744805,-73.980320,90.0
1735,2010001691,2010-01-01 00:10:15,2010-01-01 00:33:27,1,23.2,5.2,-73.95554399999999,40.776703000000005,-73.98050699999999,40.730457,40.777158,-73.955815,54.0,40.729563,-73.980919,89.0
1736,2010001692,2010-01-01 00:10:15,2010-01-01 00:10:15,3,0.0,1.54,-74.000893,40.729713000000004,-73.98904399999999,40.741386,40.728229,-74.001712,130.0,40.742232,-73.989736,126.0
1737,2010001693,2010-01-01 00:10:16,2010-01-01 00:16:27,2,6.18,1.2,-73.986351,40.75013,-73.988976,40.736796999999996,40.750038,-73.987786,115.0,40.737506,-73.990102,144.0
1738,2010000164,2010-01-01 00:10:16,2010-01-01 00:22:42,1,12.43,2.6,-73.978249,40.724995,-73.97604399999999,40.751953,40.725716,-73.979470,126.0,40.750965,-73.975885,84.0
1739,2010001694,2010-01-01 00:10:16,2010-01-01 00:29:13,1,18.95,5.7,-73.895866,40.741093,-73.979637,40.743565000000004,40.741146,-73.895344,59.0,40.744086,-73.978966,55.0
1740,2010001695,2010-01-01 00:10:18,2010-01-01 00:10:18,1,0.0,0.77,-73.968887,40.761711,-73.960373,40.768227,40.762397,-73.969982,108.0,40.768598,-73.960930,109.0
1741,2010001696,2010-01-01 00:10:18,2010-01-01 00:35:40,1,25.36,3.7,-73.976456,40.759315,-74.001266,40.762691,40.758621,-73.975477,105.0,40.762129,-73.999990,164.0
1742,2010001697,2010-01-01 00:10:19,2010-01-01 00:24:43,1,14.4,3.8,-74.004295,40.740494,-73.96204399999999,40.767895,40.739679,-74.004570,179.0,40.768471,-73.962174,94.0
1743,2010001698,2010-01-01 00:10:19,2010-01-01 00:25:43,1,15.4,3.5,-73.997093,40.719840999999995,-73.99511700000001,40.760234999999994,40.721091,-73.997222,154.0,40.760342,-73.994887,20.0
1744,2010001699,2010-01-01 00:10:20,2010-01-01 00:28:20,2,18.0,2.3,-74.002197,40.724232,-73.993965,40.751743,40.724181,-74.003472,159.0,40.751693,-73.992720,117.0
1745,2010001700,2010-01-01 00:10:20,2010-01-01 00:24:14,1,13.9,3.1,-73.97069499999999,40.752956,-73.998375,40.713669,40.753089,-73.970176,22.0,40.712352,-73.998780,155.0
1746,2010001701,2010-01-01 00:10:20,2010-01-01 00:15:07,1,4.78,1.2,-73.975769,40.776276,-73.96684300000001,40.791733,40.777748,-73.976675,159.0,40.790421,-73.965472,175.0
1747,2010001702,2010-01-01 00:10:20,2010-01-01 00:21:02,3,10.7,5.6,-73.97622700000001,40.719227000000004,-73.940552,40.788864000000004,40.718712,-73.977472,135.0,40.787527,-73.941924,155.0
1748,2010001703,2010-01-01 00:10:21,2010-01-01 00:10:21,5,0.0,0.9,-73.97640200000001,40.785801,-73.983391,40.780212,40.784827,-73.975075,111.0,40.780770,-73.984745,92.0
1749,2010000178,2010-01-01 00:10:21,2010-01-01 00:16:33,1,6.2,1.5,-74.004692,40.751957,-74.00901,40.730656,40.752313,-74.003849,99.0,40.731248,-74.009793,92.0
1750,2010000659,2010-01-01 00:10:21,2010-01-01 00:17:09,1,6.8,0.9,-73.978157,40.752243,-73.979202,40.761726,40.753221,-73.978067,119.0,40.761089,-73.980192,87.0
1751,2010001704,2010-01-01 00:10:21,2010-01-01 00:14:38,1,4.28,0.9,-73.981674,40.752228,-73.991539,40.749221999999996,40.752714,-73.982501,69.0,40.748303,-73.992894,116.0
1752,2010001705,2010-01-01 00:10:21,2010-01-01 00:28:55,2,18.56,5.1,-73.991364,40.750336,-73.9823,40.762688,40.749014,-73.990224,159.0,40.761489,-73.981260,146.0
1753,2010001706,2010-01-01 00:10:21,2010-01-01 00:38:44,4,28.38,2.1,-73.979485,40.76115,-73.99144,40.749741,40.762176,-73.978159,151.0,40.749981,-73.991928,89.0
1754,2010001707,2010-01-01 00:10:21,2010-01-01 00:14:53,3,4.53,0.8,-73.980339,40.783527,-73.97039000000001,40.784126,40.784899,-73.980619,165.0,40.783776,-73.971556,119.0
1755,2010001708,2010-01-01 00:10:21,2010-01-01 00:17:01,1,6.67,1.7,-74.00386800000001,40.743111,-73.994247,40.727416999999996,40.742554,-74.002889,104.0,40.728169,-73.995583,110.0
1756,2010001709,2010-01-01 00:10:22,2010-01-01 00:14:10,1,3.8,1.1,-73.980568,40.688496,-73.97319,40.689747,40.688136,-73.979730,129.0,40.690855,-73.973799,107.0
1757,2010001710,2010-01-01 00:10:22,2010-01-01 00:36:40,3,26.3,1.7,-73.99011999999999,40.761608,-73.985527,40.745544,40.762037,-73.988722,127.0,40.744970,-73.985560,138.0
1758,2010001711,2010-01-01 00:10:22,2010-01-01 00:22:50,2,12.46,2.7,-74.004646,40.707592,-73.870995,40.774071,40.708843,-74.005311,144.0,40.772856,-73.870163,1.0
1759,2010001712,2010-01-01 00:10:22,2010-01-01 00:27:18,1,16.93,5.2,-73.986008,40.743415999999996,-73.93528,40.798615000000005,40.742108,-73.986681,144.0,40.798308,-73.934180,113.0
1760,2010001713,2010-01-01 00:10:23,2010-01-01 00:10:23,1,0.0,0.15,-73.97174100000001,40.751633,-73.971901,40.749702,40.751936,-73.971985,171.0,40.750381,-73.971984,82.0
1761,2010001714,2010-01-01 00:10:23,2010-01-01 00:19:12,1,8.82,1.9,-73.946205,40.775593,-73.966637,40.757439,40.775882,-73.947218,69.0,40.758080,-73.965863,81.0
1762,2010001715,2010-01-01 00:10:23,2010-01-01 00:23:50,1,13.45,3.6,-73.970146,40.756409000000005,-73.97006999999999,40.794868,40.755201,-73.968948,174.0,40.796036,-73.970302,152.0
1763,2010001716,2010-01-01 00:10:23,2010-01-01 00:16:07,3,5.73,1.3,-73.995102,40.754993,-74.006691,40.744171,40.754515,-73.993646,120.0,40.742864,-74.006826,172.0
1764,2010001717,2010-01-01 00:10:23,2010-01-01 00:10:23,2,0.0,0.98,-73.977364,40.742828,-73.986305,40.730488,40.742886,-73.976140,52.0,40.730773,-73.986212,32.0
1765,2010000348,2010-01-01 00:10:23,2010-01-01 00:16:12,1,5.82,1.0,-73.944046,40.711678000000006,-73.952118,40.718132000000004,40.713033,-73.944019,119.0,40.717600,-73.952427,42.0
1766,2010001718,2010-01-01 00:10:24,2010-01-01 00:14:36,3,4.2,0.8,-73.936653,40.820698,-73.946449,40.82679,40.820201,-73.936558,63.0,40.826998,-73.945501,70.0
1767,2010001719,2010-01-01 00:10:24,2010-01-01 00:22:54,1,12.5,1.9,-73.954201,40.76408,-73.982079,40.776844,40.764067,-73.953500,117.0,40.776277,-73.981816,60.0
1768,2010001720,2010-01-01 00:10:24,2010-01-01 00:16:28,1,6.07,1.4,-73.992622,40.724457,-73.977524,40.713451,40.724011,-73.991695,98.0,40.713403,-73.977400,14.0
1769,2010001721,2010-01-01 00:10:24,2010-01-01 00:20:34,2,10.17,1.2,-73.982803,40.771976,-73.967903,40.765728,40.772362,-73.982901,44.0,40.766198,-73.969213,147.0
1770,2010001722,2010-01-01 00:10:24,2010-01-01 00:10:24,2,0.0,1.51,-73.993599,40.76725,-73.979691,40.786114000000005,40.766211,-73.993764,108.0,40.785729,-73.979836,30.0
1771,2010001723,2010-01-01 00:10:24,2010-01-01 00:15:32,1,5.13,0.0,-73.98831899999999,40.761696,-73.98786199999999,40.761497,40.761781,-73.988727,25.0,40.760295,-73.987121,151.0
1772,2010001724,2010-01-01 00:10:25,2010-01-01 00:18:56,1,8.519999999999998,1.6,-73.99640699999999,40.744473,-73.980797,40.732285,40.744545,-73.995003,148.0,40.733052,-73.980943,96.0
1773,2010001725,2010-01-01 00:10:25,2010-01-01 00:18:50,2,8.42,1.4,-73.985794,40.763870000000004,-73.99852,40.757595,40.762473,-73.986037,147.0,40.757963,-73.998852,117.0
1774,2010001726,2010-01-01 00:10:25,2010-01-01 00:26:29,2,16.07,2.3,-74.006973,40.739917999999996,-73.974754,40.744217,40.740443,-74.007531,87.0,40.744578,-73.974286,93.0
1775,2010001727,2010-01-01 00:10:26,2010-01-01 00:35:30,1,25.07,3.2,-73.969818,40.764648,-73.988815,40.771755,40.764311,-73.970692,95.0,40.771593,-73.989113,161.0
1776,2010001728,2010-01-01 00:10:26,2010-01-01 00:17:08,1,6.7,0.9,-73.99614,40.738495,-73.986664,40.745540999999996,40.737376,-73.994778,160.0,40.746185,-73.987519,113.0
1777,2010001729,2010-01-01 00:10:26,2010-01-01 00:14:49,2,4.38,0.5,-73.972824,40.748768,-73.980278,40.746798999999996,40.749634,-73.974235,146.0,40.747060,-73.979546,126.0
1778,2010001730,2010-01-01 00:10:26,2010-01-01 00:19:46,1,9.33,3.0,-73.961555,40.714203000000005,-74.003571,40.723728,40.715647,-73.961069,162.0,40.724208,-74.004246,74.0
1779,2010001731,2010-01-01 00:10:26,2010-01-01 00:18:46,4,8.33,0.6,-73.975975,40.758289000000005,-73.977432,40.763115,40.758548,-73.975660,123.0,40.763257,-73.977615,64.0
1780,2010001732,2010-01-01 00:10:26,2010-01-01 00:14:16,1,3.83,0.2,-73.959068,40.78109,-73.96176899999999,40.77977,40.781046,-73.960382,129.0,40.780449,-73.962950,167.0
1781,2010001733,2010-01-01 00:10:27,2010-01-01 00:22:02,3,11.58,3.8,-73.989914,40.729420000000005,-73.95303299999999,40.771919,40.729240,-73.990521,62.0,40.772025,-73.951737,136.0
1782,2010001734,2010-01-01 00:10:27,2010-01-01 00:23:55,2,13.46,1.6,-73.99254599999999,40.724464000000005,-73.98992199999999,40.718979,40.724681,-73.992153,78.0,40.718492,-73.989890,40.0
1783,2010001735,2010-01-01 00:10:27,2010-01-01 00:32:44,1,22.28,2.1,-73.981689,40.766239,-73.987999,40.748863,40.766614,-73.981795,40.0,40.748996,-73.987544,43.0
1784,2010001736,2010-01-01 00:10:27,2010-01-01 00:38:26,1,27.98,11.4,-74.001961,40.735149,-73.915573,40.840069,40.734533,-74.002079,46.0,40.841287,-73.916524,146.0
1785,2010001737,2010-01-01 00:10:28,2010-01-01 00:17:22,2,6.9,2.4,-73.987808,40.720093,-73.957375,40.712967,40.719238,-73.988279,85.0,40.711669,-73.956172,160.0
1786,2010001738,2010-01-01 00:10:28,2010-01-01 00:13:11,1,2.72,1.3,-73.961205,40.80167,-73.973083,40.785305,40.800843,-73.962299,144.0,40.785167,-73.973844,43.0
1787,2010001739,2010-01-01 00:10:29,2010-01-01 00:27:21,2,16.87,5.9,-74.015984,40.71138,-73.987999,40.745865,40.712327,-74.015595,111.0,40.745255,-73.989270,132.0
1788,2010001740,2010-01-01 00:10:29,2010-01-01 00:25:55,2,15.43,4.0,-74.003036,40.733105,-73.982674,40.777046,40.733493,-74.002243,62.0,40.775910,-73.982805,143.0
1789,2010001741,2010-01-01 00:10:30,2010-01-01 00:10:30,1,0.0,1.4,-74.004112,40.742699,-73.987053,40.748034999999994,40.742452,-74.003875,0.0,40.747414,-73.986233,167.0
1790,2010001742,2010-01-01 00:10:30,2010-01-01 00:15:04,1,4.57,0.9,-73.997688,40.725704,-73.999016,40.73428,40.725152,-73.997961,46.0,40.733340,-74.000341,152.0
1791,2010001743,2010-01-01 00:10:30,2010-01-01 00:27:06,2,16.6,1.6,-74.002579,40.75,-73.977837,40.746021,40.750843,-74.001319,124.0,40.745908,-73.976593,111.0
1792,2010001744,2010-01-01 00:10:31,2010-01-01 00:10:31,3,0.0,1.55,-73.961472,40.698242,-73.948975,40.711315,40.699173,-73.961054,153.0,40.711107,-73.950346,96.0
1793,2010001745,2010-01-01 00:10:31,2010-01-01 00:10:31,2,0.0,0.86,-73.99290500000001,40.733883,-73.99140899999999,40.739738,40.733215,-73.992618,107.0,40.739080,-73.990767,124.0
1794,2010001746,2010-01-01 00:10:31,2010-01-01 00:17:10,2,6.65,1.2,-74.003151,40.732822,-73.990425,40.726643,40.732097,-74.003798,81.0,40.726760,-73.989242,111.0
1795,2010000036,2010-01-01 00:10:32,2010-01-01 00:13:33,2,3.02,0.9,-73.952698,40.77626,-73.954933,40.767368,40.776657,-73.952296,43.0,40.766372,-73.954391,157.0
1796,2010001747,2010-01-01 00:10:32,2010-01-01 00:17:39,3,7.12,2.1,-73.982086,40.751869,-73.995766,40.726524,40.751047,-73.981480,93.0,40.727325,-73.995669,70.0
1797,2010001748,2010-01-01 00:10:32,2010-01-01 00:10:32,3,0.0,1.54,-73.99006700000001,40.737728000000004,-74.00161700000001,40.741096,40.736638,-73.989307,125.0,40.741437,-74.001735,28.0
1798,2010001749,2010-01-01 00:10:32,2010-01-01 00:10:32,4,0.0,1.3,-73.97640200000001,40.775681,-73.988831,40.763531,40.776756,-73.975664,107.0,40.762364,-73.987969,150.0
1799,2010001750,2010-01-01 00:10:32,2010-01-01 00:15:12,1,4.67,0.9,-74.005821,40.736553,-74.000168,40.747616,40.735158,-74.006765,153.0,40.746603,-73.999893,119.0
1800,2010001751,2010-01-01 00:10:32,2010-01-01 00:24:00,2,13.47,2.1,-73.95092,40.77766,-73.974976,40.761688,40.777325,-73.951440,105.0,40.762905,-73.975281,125.0
1801,2010001752,2010-01-01 00:10:32,2010-01-01 00:10:32,1,0.0,0.69,-73.987183,40.776108,-73.978104,40.77317,40.776483,-73.985780,166.0,40.773091,-73.978881,63.0
1802,2010001753,2010-01-01 00:10:32,2010-01-01 00:10:32,1,0.0,1.77,-73.95137,40.785354999999996,-73.96736899999999,40.763149,40.784372,-73.951587,114.0,40.763161,-73.966871,63.0
1803,2010001754,2010-01-01 00:10:33,2010-01-01 00:10:33,5,0.0,2.3,-73.961105,40.77776,-73.935905,40.795475,40.777211,-73.960032,81.0,40.795370,-73.937335,157.0
1804,2010001755,2010-01-01 00:10:33,2010-01-01 00:16:19,1,5.77,1.3,-73.947441,40.799305,-73.94558,40.811153000000004,40.799220,-73.948768,115.0,40.811500,-73.945458,7.0
1805,2010001756,2010-01-01 00:10:33,2010-01-01 00:26:28,1,15.92,6.1,-73.993195,40.757538000000004,-73.96330999999999,40.80854,40.758617,-73.992022,120.0,40.808662,-73.962442,93.0
1806,2010000203,2010-01-01 00:10:34,2010-01-01 00:32:29,1,21.91,3.6,-73.961258,40.811783,-73.862511,40.768929,40.811187,-73.961010,115.0,40.770174,-73.862115,0.0
1807,2010000082,2010-01-01 00:10:34,2010-01-01 00:32:39,1,22.08,10.7,-73.873154,40.774162,-73.960068,40.776051,40.774479,-73.872507,14.0,40.775054,-73.961020,139.0
1808,2010001757,2010-01-01 00:10:34,2010-01-01 00:10:34,1,0.0,0.48,-73.951012,40.778931,-73.951424,40.783649,40.778154,-73.952139,135.0,40.782791,-73.950072,103.0
1809,2010001758,2010-01-01 00:10:34,2010-01-01 00:10:34,2,0.0,2.12,-73.9804,40.738571,-73.960892,40.760883,40.738778,-73.980971,39.0,40.759801,-73.962042,138.0
1810,2010001759,2010-01-01 00:10:34,2010-01-01 00:22:51,2,12.28,1.4,-74.00618,40.733105,-73.99359100000001,40.752334999999995,40.732364,-74.007474,129.0,40.753391,-73.993825,125.0
1811,2010001760,2010-01-01 00:10:34,2010-01-01 00:20:22,4,9.8,2.3,-73.99276,40.736785999999995,-73.972672,40.755790999999995,40.736143,-73.991480,133.0,40.755089,-73.973276,69.0
1812,2010001761,2010-01-01 00:10:34,2010-01-01 00:23:32,1,12.97,1.2,-73.97892,40.765316,-73.99266800000001,40.758392,40.764043,-73.980371,175.0,40.758707,-73.992829,30.0
1813,2010001762,2010-01-01 00:10:35,2010-01-01 00:10:35,1,0.0,0.41,-73.991615,40.765079,-73.986,40.765553000000004,40.766355,-73.990541,132.0,40.765472,-73.985980,159.0
1814,2010001763,2010-01-01 00:10:36,2010-01-01 00:31:02,1,20.43,5.2,-73.968636,40.768078,-73.98867,40.713974,40.769294,-73.969569,160.0,40.712671,-73.989523,163.0
1815,2010001175,2010-01-01 00:10:36,2010-01-01 00:16:43,1,6.12,1.2,-73.954918,40.769157,-73.964798,40.758286,40.768400,-73.954932,106.0,40.759416,-73.965266,154.0
1816,2010001764,2010-01-01 00:10:36,2010-01-01 00:24:04,2,13.47,9.5,-73.87442800000001,40.774082,-73.996078,40.722446000000005,40.773982,-73.874081,0.0,40.723605,-73.996315,118.0
1817,2010001765,2010-01-01 00:10:37,2010-01-01 00:10:37,2,0.0,1.15,-73.991623,40.7197,-73.98677099999999,40.733818,40.719788,-73.992167,48.0,40.734250,-73.985485,123.0
1818,2010001766,2010-01-01 00:10:37,2010-01-01 00:24:58,1,14.35,2.2,-73.985596,40.72781,-73.991508,40.749962,40.729163,-73.984133,179.0,40.750944,-73.992356,134.0
1819,2010001767,2010-01-01 00:10:37,2010-01-01 00:26:45,2,16.13,3.5,-73.973251,40.751991,-73.977242,40.786137,40.753325,-73.973762,151.0,40.786428,-73.976854,166.0
